id,tipo,nome,lon,lat,continente,região,subregião,estado_id
5216809,cidade,PETROLINA DE GOIÁS,-49.316517,-16.111885,,,,52
5214606,cidade,NIQUELÂNDIA,-48.401648,-14.498604,,,,52
5205471,cidade,CHAPADÃO DO CÉU,-52.633580,-18.464915,,,,52
5209200,cidade,GUAPÓ,-49.572723,-16.911348,,,,52
5200852,cidade,AMERICANO DO BRASIL,-50.001314,-16.261089,,,,52
5221007,cidade,TAQUARAL DE GOIÁS,-49.595824,-16.046289,,,,52
5204003,cidade,CABECEIRAS,-46.992394,-15.760051,,,,52
5201702,cidade,ARAGARÇAS,-52.146418,-15.970213,,,,52
5220603,cidade,SILVÂNIA,-48.558102,-16.607038,,,,52
5218052,cidade,PORTEIRÃO,-50.148077,-17.901120,,,,52
5205059,cidade,CASTELÂNDIA,-50.340168,-18.155770,,,,52
5215306,cidade,ORIZONA,-48.195556,-17.007878,,,,52
5205497,cidade,CIDADE OCIDENTAL,-47.819210,-16.124400,,,,52
5218003,cidade,PORANGATU,-49.231184,-13.292872,,,,52
5217401,cidade,PIRES DO RIO,-48.389082,-17.272282,,,,52
5201603,cidade,ARAÇU,-49.701624,-16.365480,,,,52
5200134,cidade,ACREÚNA,-50.326074,-17.452242,,,,52
5210158,cidade,IPIRANGA DE GOIÁS,-49.670252,-15.169363,,,,52
5203962,cidade,BURITINÓPOLIS,-46.296631,-14.407000,,,,52
5206909,cidade,DAVINÓPOLIS,-47.565784,-18.117614,,,,52
5204201,cidade,CACHOEIRA DE GOIÁS,-50.699387,-16.720582,,,,52
5222302,cidade,VILA PROPÍCIO,-48.814515,-15.269187,,,,52
5209903,cidade,IACIARA,-46.754940,-14.090750,,,,52
5214879,cidade,NOVA IGUAÇU DE GOIÁS,-49.288262,-14.311511,,,,52
5207808,cidade,FIRMINÓPOLIS,-50.313015,-16.639982,,,,52
5203104,cidade,BALIZA,-52.438008,-16.360026,,,,52
5207907,cidade,FLORES DE GOIÁS,-46.904666,-14.651815,,,,52
5205513,cidade,COCALZINHO DE GOIÁS,-48.602884,-15.655591,,,,52
5210109,cidade,IPAMERI,-48.054734,-17.505726,,,,52
5214861,cidade,NOVA GLÓRIA,-49.508427,-15.077777,,,,52
5216403,cidade,PARAÚNA,-50.637850,-17.047040,,,,52
5204102,cidade,CACHOEIRA ALTA,-50.982058,-18.542910,,,,52
5211800,cidade,JARAGUÁ,-49.387132,-15.702049,,,,52
5219506,cidade,SANTA ROSA DE GOIÁS,-49.486080,-16.062854,,,,52
5204409,cidade,CAIAPÔNIA,-51.814608,-17.007125,,,,52
5205802,cidade,CORUMBÁ DE GOIÁS,-48.679423,-15.930258,,,,52
5208905,cidade,GOIÁS,-50.243091,-15.846993,,,,52
5201108,cidade,ANÁPOLIS,-48.973621,-16.290529,,,,52
5212907,cidade,MARZAGÃO,-48.689339,-17.985383,,,,52
5200829,cidade,AMARALINA,-49.615375,-13.842487,,,,52
5207352,cidade,EDEALINA,-49.741887,-17.421847,,,,52
5204805,cidade,CAMPO ALEGRE DE GOIÁS,-47.768406,-17.551430,,,,52
5206404,cidade,CRIXÁS,-50.065247,-14.639649,,,,52
5215603,cidade,PADRE BERNARDO,-48.305432,-15.361145,,,,52
5217708,cidade,PONTALINA,-49.538134,-17.531205,,,,52
5215504,cidade,OUVIDOR,-47.747249,-18.219364,,,,52
5205406,cidade,CERES,-49.637670,-15.276473,,,,52
5210000,cidade,INHUMAS,-49.516076,-16.307382,,,,52
5221502,cidade,TURVÂNIA,-50.131877,-16.577040,,,,52
5211503,cidade,ITUMBIARA,-49.417816,-18.353495,,,,52
5214101,cidade,MUTUNÓPOLIS,-49.303814,-13.719088,,,,52
5219753,cidade,SANTO ANTÔNIO DO DESCOBERTO,-48.283084,-16.085071,,,,52
5213103,cidade,MINEIROS,-52.767114,-17.631352,,,,52
5206206,cidade,CRISTALINA,-47.517946,-16.698664,,,,52
5200803,cidade,ALVORADA DO NORTE,-46.631791,-14.566378,,,,52
5212006,cidade,JAUPACI,-51.058338,-16.189954,,,,52
5212105,cidade,JOVIÂNIA,-49.618665,-17.795560,,,,52
5214051,cidade,MUNDO NOVO,-50.203429,-13.798682,,,,52
5204250,cidade,CACHOEIRA DOURADA,-49.622565,-18.491737,,,,52
5222054,cidade,VICENTINÓPOLIS,-49.872847,-17.724512,,,,52
5218904,cidade,RUBIATABA,-49.876793,-15.181047,,,,52
5212303,cidade,LEOPOLDO DE BULHÕES,-48.890663,-16.569603,,,,52
5201405,cidade,APARECIDA DE GOIÂNIA,-49.265454,-16.811969,,,,52
5203939,cidade,BURITI DE GOIÁS,-50.452334,-16.169437,,,,52
5203500,cidade,BOM JESUS DE GOIÁS,-49.879748,-18.189779,,,,52
5219605,cidade,SANTA TEREZA DE GOIÁS,-48.982072,-13.572454,,,,52
5214838,cidade,NOVA CRIXÁS,-50.561786,-14.133892,,,,52
5205307,cidade,CAVALCANTE,-47.696107,-13.635043,,,,52
5222005,cidade,VIANÓPOLIS,-48.441855,-16.813086,,,,52
5204953,cidade,CAMPOS VERDES,-49.660462,-14.199857,,,,52
5220157,cidade,SÃO LUÍZ DO NORTE,-49.276121,-14.916181,,,,52
5205901,cidade,CORUMBAÍBA,-48.533407,-18.168936,,,,52
5213756,cidade,MONTIVIDIU,-51.190687,-17.317958,,,,52
5206701,cidade,DAMIANÓPOLIS,-46.191103,-14.556116,,,,52
5218607,cidade,RIALMA,-49.532562,-15.340769,,,,52
5203807,cidade,BRITÂNIA,-51.208368,-15.237008,,,,52
5204904,cidade,CAMPOS BELOS,-46.514274,-13.000275,,,,52
5209457,cidade,GUARINOS,-49.730984,-14.699752,,,,52
5209705,cidade,HIDROLÂNDIA,-49.266055,-17.013182,,,,52
5204508,cidade,CALDAS NOVAS,-48.646219,-17.709185,,,,52
5208608,cidade,GOIANÉSIA,-49.167437,-15.275365,,,,52
5211701,cidade,JANDAIA,-50.182426,-17.092049,,,,52
5201306,cidade,ANICUNS,-49.967881,-16.398214,,,,52
5208004,cidade,FORMOSA,-47.247535,-15.307732,,,,52
5218706,cidade,RIANÁPOLIS,-49.440084,-15.472415,,,,52
5205208,cidade,CATURAÍ,-49.584351,-16.454402,,,,52
5221452,cidade,TROMBAS,-48.754184,-13.421329,,,,52
5216304,cidade,PARANAIGUARA,-50.623778,-18.808475,,,,52
5216908,cidade,PILAR DE GOIÁS,-49.521749,-14.587483,,,,52
5207253,cidade,DOVERLÂNDIA,-52.493423,-16.804831,,,,52
5215207,cidade,NOVO BRASIL,-50.646183,-16.054582,,,,52
5217104,cidade,PIRACANJUBA,-48.992628,-17.329043,,,,52
5218300,cidade,POSSE,-46.442531,-14.230946,,,,52
5213707,cidade,MONTES CLAROS DE GOIÁS,-51.579147,-15.914515,,,,52
5203906,cidade,BURITI ALEGRE,-49.007421,-18.125131,,,,52
5216452,cidade,PEROLÂNDIA,-52.224726,-17.494278,,,,52
5211305,cidade,ITARUMÃ,-51.331089,-18.843748,,,,52
5219209,cidade,SANTA CRUZ DE GOIÁS,-48.593125,-17.360417,,,,52
5212055,cidade,JESÚPOLIS,-49.411674,-15.965546,,,,52
5214705,cidade,NOVA AMÉRICA,-49.934955,-15.045240,,,,52
5220280,cidade,SÃO PATRÍCIO,-49.827677,-15.366932,,,,52
5219803,cidade,SÃO DOMINGOS,-46.486882,-13.536943,,,,52
5221080,cidade,TERESINA DE GOIÁS,-47.237568,-13.682474,,,,52
5219308,cidade,SANTA HELENA DE GOIÁS,-50.578719,-17.801599,,,,52
5200605,cidade,ALTO PARAÍSO DE GOIÁS,-47.535160,-14.182982,,,,52
5206503,cidade,CROMÍNIA,-49.357238,-17.241244,,,,52
5215009,cidade,NOVA VENEZA,-49.309199,-16.358170,,,,52
5209937,cidade,INACIOLÂNDIA,-49.916551,-18.509174,,,,52
5215702,cidade,PALMEIRAS DE GOIÁS,-49.945958,-16.809039,,,,52
5200209,cidade,ÁGUA LIMPA,-48.791768,-18.077946,,,,52
5200902,cidade,AMORINÓPOLIS,-51.107218,-16.626568,,,,52
5212501,cidade,LUZIÂNIA,-47.992195,-16.481727,,,,52
5204607,cidade,CAMPESTRE DE GOIÁS,-49.700033,-16.787283,,,,52
5215405,cidade,OURO VERDE DE GOIÁS,-49.220623,-16.255200,,,,52
5203609,cidade,BRAZABRANTES,-49.378108,-16.387739,,,,52
5203559,cidade,BONFINÓPOLIS,-49.011073,-16.601174,,,,52
5215801,cidade,PALMELO,-48.396826,-17.306516,,,,52
5204854,cidade,CAMPO LIMPO DE GOIÁS,-49.103541,-16.285926,,,,52
5220207,cidade,SÃO MIGUEL DO ARAGUAIA,-50.249140,-13.145671,,,,52
5201207,cidade,ANHANGUERA,-48.224737,-18.311307,,,,52
5209291,cidade,GUARAÍTA,-50.050443,-15.672340,,,,52
5210307,cidade,ISRAELÂNDIA,-50.880324,-16.357509,,,,52
5209952,cidade,INDIARA,-49.968262,-17.185066,,,,52
5220108,cidade,SÃO LUÍS DE MONTES BELOS,-50.374533,-16.454987,,,,52
5218805,cidade,RIO VERDE,-51.038503,-17.739405,,,,52
5206800,cidade,DAMOLÂNDIA,-49.333286,-16.256678,,,,52
5205521,cidade,COLINAS DO SUL,-48.075062,-13.984990,,,,52
5203401,cidade,BOM JARDIM DE GOIÁS,-52.072393,-16.168312,,,,52
5218391,cidade,PROFESSOR JAMIL,-49.246352,-17.273744,,,,52
5203302,cidade,BELA VISTA DE GOIÁS,-48.912222,-16.955847,,,,52
5219357,cidade,SANTA ISABEL,-49.390066,-15.250509,,,,52
5210562,cidade,ITAGUARI,-49.626696,-15.938146,,,,52
5205109,cidade,CATALÃO,-47.665162,-17.931493,,,,52
5213509,cidade,MONTE ALEGRE DE GOIÁS,-46.923746,-13.294600,,,,52
5219902,cidade,SÃO FRANCISCO DE GOIÁS,-49.255906,-15.951306,,,,52
5215256,cidade,NOVO PLANALTO,-49.728740,-13.250988,,,,52
5222203,cidade,VILA BOA,-47.062577,-14.993614,,,,52
5204300,cidade,CAÇU,-51.130844,-18.701026,,,,52
5213855,cidade,MORRO AGUDO DE GOIÁS,-50.011824,-15.311039,,,,52
5213772,cidade,MONTIVIDIU DO NORTE,-48.731724,-13.146437,,,,52
5211008,cidade,ITAPIRAPUÃ,-50.771176,-15.702876,,,,52
5211404,cidade,ITAUÇU,-49.609787,-16.195831,,,,52
5221858,cidade,VALPARAÍSO DE GOIÁS,-47.988474,-16.084831,,,,52
5219456,cidade,SANTA RITA DO NOVO DESTINO,-49.056261,-14.876623,,,,52
5202155,cidade,ARAGUAPAZ,-50.439534,-15.139169,,,,52
5221809,cidade,URUTAÍ,-48.196179,-17.435982,,,,52
5216007,cidade,PANAMÁ,-49.403213,-18.204056,,,,52
5220264,cidade,SÃO MIGUEL DO PASSA QUATRO,-48.667759,-16.989528,,,,52
5207535,cidade,FAINA,-50.370440,-15.435533,,,,52
5200308,cidade,ALEXÂNIA,-48.482366,-16.089091,,,,52
5219712,cidade,SANTO ANTÔNIO DA BARRA,-50.630583,-17.525127,,,,52
5217302,cidade,PIRENÓPOLIS,-49.011913,-15.810209,,,,52
5202353,cidade,ARENÓPOLIS,-51.584521,-16.353468,,,,52
5210901,cidade,ITAPACI,-49.648057,-14.942571,,,,52
5213400,cidade,MOIPORÁ,-50.770996,-16.507762,,,,52
5221601,cidade,URUAÇU,-49.090197,-14.419315,,,,52
5219100,cidade,SANTA BÁRBARA DE GOIÁS,-49.679910,-16.596314,,,,52
5209408,cidade,GUARANI DE GOIÁS,-46.432010,-13.890011,,,,52
5200175,cidade,ÁGUA FRIA DE GOIÁS,-47.795454,-14.906566,,,,52
5218789,cidade,RIO QUENTE,-48.781068,-17.827632,,,,52
5213053,cidade,MIMOSO DE GOIÁS,-48.308662,-15.017077,,,,52
5201801,cidade,ARAGOIÂNIA,-49.419107,-16.951353,,,,52
5220504,cidade,SERRANÓPOLIS,-52.211965,-18.224637,,,,52
5219704,cidade,SANTA TEREZINHA DE GOIÁS,-49.672634,-14.322529,,,,52
5221577,cidade,UIRAPURU,-49.966152,-14.149661,,,,52
5207402,cidade,EDÉIA,-49.964235,-17.476685,,,,52
5209606,cidade,HEITORAÍ,-49.785082,-15.743458,,,,52
5207600,cidade,FAZENDA NOVA,-50.855519,-16.152279,,,,52
5215652,cidade,PALESTINA DE GOIÁS,-51.440902,-16.704317,,,,52
5214903,cidade,NOVA ROMA,-47.010728,-13.800718,,,,52
5214804,cidade,NOVA AURORA,-48.295763,-18.098650,,,,52
5213087,cidade,MINAÇU,-48.348907,-13.498750,,,,52
5212956,cidade,MATRINCHÃ,-50.774565,-15.377509,,,,52
5210406,cidade,ITABERAÍ,-49.823993,-16.080828,,,,52
5214408,cidade,NAZÁRIO,-49.849173,-16.584559,,,,52
5211909,cidade,JATAÍ,-51.731983,-17.909770,,,,52
5219407,cidade,SANTA RITA DO ARAGUAIA,-53.069439,-17.244636,,,,52
5204706,cidade,CAMPINORTE,-48.975161,-14.044791,,,,52
5221551,cidade,TURVELÂNDIA,-50.312628,-17.754106,,,,52
5221700,cidade,URUANA,-49.643385,-15.578050,,,,52
5212808,cidade,MARA ROSA,-49.396065,-13.996562,,,,52
5219738,cidade,SANTO ANTÔNIO DE GOIÁS,-49.294030,-16.476731,,,,52
5219258,cidade,SANTA FÉ DE GOIÁS,-51.171552,-15.667691,,,,52
5213905,cidade,MOSSÂMEDES,-50.158159,-16.162355,,,,52
5202601,cidade,AURILÂNDIA,-50.525727,-16.695030,,,,52
5200258,cidade,ÁGUAS LINDAS DE GOIÁS,-48.287531,-15.755868,,,,52
5220009,cidade,SÃO JOÃO D'ALIANÇA,-47.422881,-14.485606,,,,52
5218508,cidade,QUIRINÓPOLIS,-50.529443,-18.437388,,,,52
5206305,cidade,CRISTIANÓPOLIS,-48.707524,-17.213681,,,,52
5200555,cidade,ALTO HORIZONTE,-49.429002,-14.171284,,,,52
5221908,cidade,VARJÃO,-49.611442,-17.078033,,,,52
5203203,cidade,BARRO ALTO,-48.881161,-14.907479,,,,52
5212253,cidade,LAGOA SANTA,-51.284565,-19.183369,,,,52
5212709,cidade,MAMBAÍ,-46.068568,-14.412203,,,,52
5220454,cidade,SENADOR CANEDO,-49.107796,-16.704362,,,,52
5218102,cidade,PORTELÂNDIA,-52.704602,-17.351247,,,,52
2100832,cidade,APICUM-AÇU,-45.076513,-1.531932,,,,21
2100477,cidade,ALTO ALEGRE DO PINDARÉ,-46.007674,-3.880464,,,,21
2100956,cidade,ARAME,-45.949296,-5.031324,,,,21
2104057,cidade,ESTREITO,-47.201313,-6.782519,,,,21
2102200,cidade,BURITI,-43.001771,-3.900381,,,,21
2111706,cidade,SÃO VICENTE FERRER,-44.939571,-2.877152,,,,21
2114007,cidade,ZÉ DOCA,-45.968578,-3.275539,,,,21
2103125,cidade,CENTRAL DO MARANHÃO,-44.858069,-2.254942,,,,21
2110237,cidade,SANTANA DO MARANHÃO,-42.614668,-3.197212,,,,21
2109452,cidade,RAPOSA,-44.086179,-2.433720,,,,21
2102309,cidade,BURITI BRAVO,-43.830556,-5.789150,,,,21
2109403,cidade,PRIMEIRA CRUZ,-43.365221,-2.701286,,,,21
2105351,cidade,ITAIPAVA DO GRAJAÚ,-45.678388,-5.184911,,,,21
2112274,cidade,TUFILÂNDIA,-45.581310,-3.758114,,,,21
2112308,cidade,TUNTUM,-44.730039,-5.610789,,,,21
2104206,cidade,FORTUNA,-44.029648,-5.668428,,,,21
2110302,cidade,SANTO ANTÔNIO DOS LOPES,-44.481136,-4.826320,,,,21
2100808,cidade,ANAPURUS,-43.107863,-3.544049,,,,21
2110500,cidade,SÃO BENTO,-44.999362,-2.798466,,,,21
2102903,cidade,CARUTAPERA,-46.026384,-1.347835,,,,21
2109601,cidade,ROSÁRIO,-44.202127,-2.945366,,,,21
2108603,cidade,PINHEIRO,-45.126908,-2.498159,,,,21
2105450,cidade,JATOBÁ,-44.294227,-5.852207,,,,21
2109700,cidade,SAMBAÍBA,-45.556292,-7.431825,,,,21
2104628,cidade,GOVERNADOR LUIZ ROCHA,-44.093243,-5.537025,,,,21
2100154,cidade,ÁGUA DOCE DO MARANHÃO,-42.166379,-2.947044,,,,21
2108801,cidade,PIRAPEMAS,-44.172637,-3.782834,,,,21
2101939,cidade,BERNARDO DO MEARIM,-44.690642,-4.675565,,,,21
2104701,cidade,GRAÇA ARANHA,-44.318072,-5.414797,,,,21
2103174,cidade,CENTRO NOVO DO MARANHÃO,-46.538086,-3.086276,,,,21
2103109,cidade,CEDRAL,-44.593437,-1.980812,,,,21
2111573,cidade,SÃO PEDRO DOS CRENTES,-46.707322,-6.819661,,,,21
2103554,cidade,CONCEIÇÃO DO LAGO-AÇU,-44.838169,-3.798049,,,,21
2112506,cidade,TUTÓIA,-42.386567,-2.912463,,,,21
2106375,cidade,MARANHÃOZINHO,-45.988416,-2.452355,,,,21
2104602,cidade,GOVERNADOR EUGÊNIO BARROS,-44.067171,-5.385258,,,,21
2111722,cidade,SATUBINHA,-45.259197,-3.938600,,,,21
2102325,cidade,BURITICUPU,-46.342396,-4.493793,,,,21
2106326,cidade,MARACAÇUMÉ,-45.992477,-1.981884,,,,21
2107357,cidade,NOVA OLINDA DO MARANHÃO,-45.955354,-2.895986,,,,21
2112704,cidade,VARGEM GRANDE,-43.854016,-3.710838,,,,21
2110039,cidade,SANTA LUZIA DO PARUÁ,-45.792329,-2.539677,,,,21
2101970,cidade,BOA VISTA DO GURUPI,-46.178502,-1.762890,,,,21
2111631,cidade,SÃO RAIMUNDO DO DOCA BEZERRA,-45.146216,-5.089657,,,,21
2103406,cidade,COELHO NETO,-43.112151,-4.248085,,,,21
2111672,cidade,SÃO ROBERTO,-45.034592,-5.019022,,,,21
2108454,cidade,PERITORÓ,-44.281162,-4.419861,,,,21
2102606,cidade,CÂNDIDO MENDES,-45.675394,-1.616702,,,,21
2101905,cidade,BEQUIMÃO,-44.787415,-2.424917,,,,21
2105807,cidade,LAGO DO JUNCO,-44.981373,-4.541249,,,,21
2104909,cidade,GUIMARÃES,-44.642993,-2.145060,,,,21
2108504,cidade,PINDARÉ-MIRIM,-45.432118,-3.679299,,,,21
2109551,cidade,RIBAMAR FIQUENE,-47.313779,-5.961110,,,,21
2107506,cidade,PAÇO DO LUMIAR,-44.124228,-2.505320,,,,21
2112852,cidade,VILA NOVA DOS MARTÍRIOS,-48.080608,-5.074838,,,,21
2109908,cidade,SANTA INÊS,-45.453190,-3.811127,,,,21
2103257,cidade,CIDELÂNDIA,-47.829926,-5.057128,,,,21
2109809,cidade,SANTA HELENA,-45.383572,-2.426597,,,,21
2108900,cidade,POÇÃO DE PEDRAS,-44.916449,-4.786659,,,,21
2100303,cidade,ALDEIAS ALTAS,-43.383405,-4.502837,,,,21
2105922,cidade,LAGOA DO MATO,-43.495950,-6.060349,,,,21
2112407,cidade,TURIAÇU,-45.464401,-1.767760,,,,21
2111300,cidade,SÃO LUÍS,-44.307183,-2.631504,,,,21
2110005,cidade,SANTA LUZIA,-45.900410,-4.284129,,,,21
2102705,cidade,CANTANHEDE,-44.262748,-3.621630,,,,21
2110203,cidade,SANTA RITA,-44.319609,-3.157708,,,,21
2108009,cidade,PASTOS BONS,-44.180598,-6.632172,,,,21
2101202,cidade,BACABAL,-44.758122,-4.171077,,,,21
2107407,cidade,OLHO D'ÁGUA DAS CUNHÃS,-45.120353,-4.094634,,,,21
2106201,cidade,LUÍS DOMINGUES,-45.889880,-1.388567,,,,21
2105609,cidade,JOSELÂNDIA,-44.756685,-5.013821,,,,21
2109304,cidade,PRESIDENTE VARGAS,-43.955812,-3.345869,,,,21
2102077,cidade,BOM LUGAR,-45.021012,-4.346662,,,,21
2112902,cidade,VITÓRIA DO MEARIM,-44.922154,-3.568061,,,,21
2101806,cidade,BENEDITO LEITE,-44.568259,-7.120324,,,,21
2106003,cidade,LIMA CAMPOS,-44.464726,-4.556863,,,,21
2106300,cidade,MAGALHÃES DE ALMEIDA,-42.184871,-3.300642,,,,21
2106607,cidade,MATÕES,-43.307990,-5.383428,,,,21
2107605,cidade,PALMEIRÂNDIA,-45.024948,-2.692876,,,,21
2106631,cidade,MATÕES DO NORTE,-44.477832,-3.756734,,,,21
2105427,cidade,ITINGA DO MARANHÃO,-47.260454,-4.271254,,,,21
2103307,cidade,CODÓ,-43.885854,-4.607147,,,,21
2103604,cidade,COROATÁ,-44.145302,-4.102204,,,,21
2107308,cidade,NOVA IORQUE,-44.039775,-6.749614,,,,21
2111250,cidade,SÃO JOSÉ DOS BASÍLIOS,-44.569723,-5.038550,,,,21
2107456,cidade,OLINDA NOVA DO MARANHÃO,-45.009816,-2.975414,,,,21
2106755,cidade,MIRANDA DO NORTE,-44.526856,-3.531453,,,,21
2112456,cidade,TURILÂNDIA,-45.437720,-2.159333,,,,21
2107258,cidade,NOVA COLINAS,-46.264505,-7.144302,,,,21
2101707,cidade,BARREIRINHAS,-42.917966,-2.847690,,,,21
2103752,cidade,DAVINÓPOLIS,-47.299901,-5.598445,,,,21
2112001,cidade,TASSO FRAGOSO,-45.885610,-8.331947,,,,21
2111607,cidade,SÃO RAIMUNDO DAS MANGABEIRAS,-45.690932,-7.013730,,,,21
2103703,cidade,CURURUPU,-44.819663,-1.676499,,,,21
2110856,cidade,SÃO FRANCISCO DO BREJÃO,-47.353607,-5.158458,,,,21
2105476,cidade,JENIPAPO DOS VIEIRAS,-45.575777,-5.391094,,,,21
2105203,cidade,IGARAPÉ GRANDE,-44.819580,-4.585882,,,,21
2112209,cidade,TIMON,-42.980334,-5.183300,,,,21
2101608,cidade,BARRA DO CORDA,-45.182405,-5.503477,,,,21
2111789,cidade,SERRANO DO MARANHÃO,-45.018322,-1.866531,,,,21
2110708,cidade,SÃO DOMINGOS DO MARANHÃO,-44.336533,-5.638201,,,,21
2110807,cidade,SÃO FÉLIX DE BALSAS,-44.883317,-7.091755,,,,21
2100550,cidade,AMAPÁ DO MARANHÃO,-45.947994,-1.673054,,,,21
2111904,cidade,SUCUPIRA DO NORTE,-44.339000,-6.509847,,,,21
2103000,cidade,CAXIAS,-43.290556,-4.862089,,,,21
2112233,cidade,TRIZIDELA DO VALE,-44.669535,-4.528083,,,,21
2107902,cidade,PASSAGEM FRANCA,-43.758420,-6.152605,,,,21
2109502,cidade,RIACHÃO,-46.652394,-7.597844,,,,21
2101772,cidade,BELA VISTA DO MARANHÃO,-45.308055,-3.781105,,,,21
2111953,cidade,SUCUPIRA DO RIACHÃO,-43.497101,-6.453265,,,,21
2100204,cidade,ALCÂNTARA,-44.531551,-2.394031,,,,21
2105500,cidade,JOÃO LISBOA,-47.182683,-5.227317,,,,21
2113009,cidade,VITORINO FREIRE,-45.319729,-4.219005,,,,21
2105658,cidade,JUNCO DO MARANHÃO,-46.115781,-1.917859,,,,21
2103208,cidade,CHAPADINHA,-43.453963,-3.848754,,,,21
2104099,cidade,FORMOSA DA SERRA NEGRA,-46.175957,-6.527410,,,,21
2108306,cidade,PENALVA,-45.290554,-3.245551,,,,21
2105708,cidade,LAGO DA PEDRA,-45.206058,-4.736998,,,,21
2100709,cidade,ANAJATUBA,-44.590399,-3.250542,,,,21
2102002,cidade,BOM JARDIM,-46.418160,-3.900271,,,,21
2111748,cidade,SENADOR ALEXANDRE COSTA,-43.984554,-5.261118,,,,21
2109205,cidade,PRESIDENTE JUSCELINO,-44.078029,-3.089969,,,,21
2110104,cidade,SANTA QUITÉRIA DO MARANHÃO,-42.954935,-3.302408,,,,21
2108256,cidade,PEDRO DO ROSÁRIO,-45.429955,-2.989218,,,,21
2103901,cidade,DUQUE BACELAR,-43.009797,-4.099348,,,,21
2108405,cidade,PERI MIRIM,-44.895280,-2.571804,,,,21
2112100,cidade,TIMBIRAS,-43.813489,-4.153042,,,,21
2111409,cidade,SÃO LUÍS GONZAGA DO MARANHÃO,-44.640419,-4.380892,,,,21
2102036,cidade,BOM JESUS DAS SELVAS,-46.688845,-4.600667,,,,21
2104008,cidade,ESPERANTINÓPOLIS,-44.890926,-4.896239,,,,21
2111532,cidade,SÃO PEDRO DA ÁGUA BRANCA,-48.369221,-5.133622,,,,21
2111052,cidade,SÃO JOÃO DO PARAÍSO,-46.900717,-6.463740,,,,21
2105005,cidade,HUMBERTO DE CAMPOS,-43.581315,-2.613392,,,,21
2110278,cidade,SANTO AMARO DO MARANHÃO,-43.184114,-2.620973,,,,21
2106904,cidade,MONÇÃO,-45.324233,-3.482259,,,,21
2111078,cidade,SÃO JOÃO DO SOTER,-43.766614,-5.040186,,,,21
2102408,cidade,CAJAPIÓ,-44.573016,-2.863737,,,,21
2110658,cidade,SÃO DOMINGOS DO AZEITÃO,-44.617317,-6.833307,,,,21
2106409,cidade,MATA ROMA,-43.227289,-3.625915,,,,21
2103802,cidade,DOM PEDRO,-44.397144,-5.021312,,,,21
2101509,cidade,BARÃO DE GRAJAÚ,-43.191566,-6.589002,,,,21
2105401,cidade,ITAPECURU MIRIM,-44.276270,-3.387611,,,,21
2106805,cidade,MIRINZAL,-44.843086,-2.058485,,,,21
2104081,cidade,FERNANDO FALCÃO,-45.306141,-6.173805,,,,21
2102150,cidade,BREJO DE AREIA,-45.549085,-4.369373,,,,21
2107001,cidade,MONTES ALTOS,-47.041417,-5.858131,,,,21
2105104,cidade,ICATU,-43.870441,-2.621078,,,,21
2100436,cidade,ALTO ALEGRE DO MARANHÃO,-44.393536,-4.209354,,,,21
2110906,cidade,SÃO FRANCISCO DO MARANHÃO,-43.121558,-6.211750,,,,21
2105906,cidade,LAGO VERDE,-44.883138,-3.990775,,,,21
2110401,cidade,SÃO BENEDITO DO RIO PRETO,-43.618442,-3.375358,,,,21
2103158,cidade,CENTRO DO GUILHERME,-46.128205,-2.367548,,,,21
2105948,cidade,LAGO DOS RODRIGUES,-44.935926,-4.600473,,,,21
2106706,cidade,MIRADOR,-44.943397,-6.452254,,,,21
2102556,cidade,CAMPESTRE DO MARANHÃO,-47.263940,-6.176057,,,,21
2100105,cidade,AFONSO CUNHA,-43.297393,-4.214804,,,,21
2104677,cidade,GOVERNADOR NUNES FREIRE,-45.818220,-2.061716,,,,21
2104552,cidade,GOVERNADOR EDISON LOBÃO,-47.324786,-5.718485,,,,21
2101400,cidade,BALSAS,-46.342743,-8.237600,,,,21
2111102,cidade,SÃO JOÃO DOS PATOS,-43.637941,-6.557250,,,,21
2105989,cidade,LAJEADO NOVO,-46.924549,-6.103883,,,,21
2101251,cidade,BACABEIRA,-44.367392,-2.932969,,,,21
2104107,cidade,FORTALEZA DOS NOGUEIRAS,-46.081723,-6.965695,,,,21
2107803,cidade,PARNARAMA,-43.465423,-5.625910,,,,21
2101103,cidade,AXIXÁ,-44.103276,-2.819787,,,,21
2110609,cidade,SÃO BERNARDO,-42.406050,-3.312111,,,,21
2100055,cidade,AÇAILÂNDIA,-47.332399,-4.785983,,,,21
2100402,cidade,ALTAMIRA DO MARANHÃO,-45.495565,-4.122169,,,,21
2102754,cidade,CAPINZAL DO NORTE,-44.306218,-4.682205,,,,21
2107209,cidade,NINA RODRIGUES,-43.813046,-3.429000,,,,21
2107704,cidade,PARAIBANO,-43.923871,-6.403743,,,,21
2106508,cidade,MATINHA,-45.001601,-3.071247,,,,21
2111029,cidade,SÃO JOÃO DO CARÚ,-46.392317,-3.559257,,,,21
2111805,cidade,SÍTIO NOVO,-46.595625,-6.227969,,,,21
2106672,cidade,MILAGRES DO MARANHÃO,-42.795248,-3.496441,,,,21
2107100,cidade,MORROS,-43.777061,-2.974049,,,,21
2109759,cidade,SANTA FILOMENA DO MARANHÃO,-44.618040,-5.513358,,,,21
2108058,cidade,PAULINO NEVES,-42.611074,-2.854767,,,,21
2105963,cidade,LAGOA GRANDE DO MARANHÃO,-45.403090,-4.929688,,,,21
