id,usuario_id,registrado_em,lat,lon,origem_id
895,801,2014-05-17 18:47:48,-23.545409,-46.636650,355030874
896,802,2014-05-17 18:47:49,-23.541546,-46.637600,355030802
897,238,2014-05-17 18:47:50,-23.55802111,-46.69127877,355030858
898,804,2014-05-17 18:48:12,-23.544949,-46.636330,3549904
899,805,2014-05-17 18:48:35,-23.541537,-46.638754,355030862
900,806,2014-05-17 18:48:45,-23.545441,-46.636682,355030891
901,521,2014-05-17 18:48:49,-23.544273,-46.634760,355030862
902,765,2014-05-17 18:49:18,-23.541633,-46.638523,355030806
903,807,2014-05-17 18:49:28,-23.545250,-46.636604,355030874
904,35,2014-05-17 18:49:33,-23.546575,-46.634998,355030860
905,808,2014-05-17 18:49:53,-23.544530,-46.636233,3548708
906,301,2014-05-17 18:50:09,-23.534817,-46.640418,355030848
907,809,2014-05-17 18:50:09,-23.545033,-46.636366,3549904
908,329,2014-05-17 18:50:11,-23.535515,-46.513188,355030891
909,810,2014-05-17 18:50:25,-23.545206,-46.636647,355030874
910,812,2014-05-17 18:50:38,(null),(null),355030890
911,130,2014-05-17 18:50:48,-22.925445,-43.576809,3304557
912,91,2014-05-17 18:51:00,-23.6805184,-46.7779914,355030819
913,813,2014-05-17 18:51:01,-23.544802,-46.636343,3509502
914,814,2014-05-17 18:51:23,-23.537779,-46.640534,355030854
915,732,2014-05-17 18:51:25,-23.546756,-46.638417,355030826
916,817,2014-05-17 18:51:49,-23.539950,-46.640348,1501402
917,815,2014-05-17 18:52:10,-23.545664,-46.639077,355030860
918,317,2014-05-17 18:52:19,-23.5449993,-46.6362151,355030866
919,571,2014-05-17 18:52:19,-23.5720391,-46.70629152,355030812
920,819,2014-05-17 18:52:33,-23.541600,-46.638464,355030860
921,275,2014-05-17 18:52:35,-23.542724,-46.5702973,355030880
922,818,2014-05-17 18:52:53,-23.545161,-46.636694,355030812
923,820,2014-05-17 18:53:10,-23.545000,-46.636350,355030890
924,111,2014-05-17 18:53:22,-23.5834626,-46.6327142,355030890
925,821,2014-05-17 18:53:34,-23.545139,-46.636324,3515004
926,823,2014-05-17 18:54:35,-23.545352,-46.636498,355030837
927,35,2014-05-17 18:54:36,-23.547701,-46.635401,355030860
928,824,2014-05-17 18:54:46,-23.545085,-46.636776,CO
929,81,2014-05-17 18:55:01,-23.534965,-46.634105,355030804
930,822,2014-05-17 18:55:11,-23.545597,-46.638999,3304557
931,105,2014-05-17 18:55:15,-23.5430216,-46.6416295,355030890
932,825,2014-05-17 18:55:49,-23.544502,-46.636457,355030818
933,827,2014-05-17 18:56:04,-23.541193,-46.638920,355030869
934,91,2014-05-17 18:56:16,-23.6805182,-46.7779916,355030819
935,828,2014-05-17 18:56:45,-23.544656,-46.636192,355030839
936,351,2014-05-17 18:56:55,-23.543734,-46.643955,355030815
937,5,2014-05-17 18:57:02,-23.535388,-46.640902,355030866
938,830,2014-05-17 18:57:36,-23.544918,-46.636395,355030862
939,829,2014-05-17 18:57:49,-23.541838,-46.638525,5300108
940,275,2014-05-17 18:57:53,-23.5426926,-46.5702803,355030880
941,831,2014-05-17 18:58:07,-23.547568,-46.637084,355030876
942,761,2014-05-17 18:58:54,-23.545028,-46.636402,2611606
943,832,2014-05-17 18:59:10,-23.545302,-46.636299,355030873
944,122,2014-05-17 18:59:17,-23.5882456,-46.7490739,355030812
945,833,2014-05-17 18:59:26,-23.544480,-46.636308,355030837
946,758,2014-05-17 18:59:33,-23.5743997,-46.6321393,355030890
947,834,2014-05-17 18:59:41,-23.545714,-46.639426,355030837
948,501,2014-05-17 18:59:59,-23.5461196,-46.6368848,355030870
949,734,2014-05-17 18:59:59,-23.546330,-46.637600,355030866
950,835,2014-05-17 19:00:02,-23.545598,-46.639082,355030874
951,35,2014-05-17 19:00:20,-23.546730,-46.637627,355030860
952,841,2014-05-17 19:00:29,-23.543998,-46.643248,355030862
953,840,2014-05-17 19:00:30,-23.5417507,-46.9932394,355030806
954,844,2014-05-17 19:00:48,-23.546044,-46.639459,355030807
955,843,2014-05-17 19:00:55,-23.543905,-46.643162,355030860
956,36,2014-05-17 19:00:56,-23.543792,-46.643010,355030866
957,849,2014-05-17 19:01:03,-23.541973,-46.638466,355030826
958,842,2014-05-17 19:01:06,-23.541791,-46.638548,355030826
959,850,2014-05-17 19:01:09,-23.543928,-46.643225,355030877
960,302,2014-05-17 19:01:22,-23.5015479,-46.6248942,355030870
961,91,2014-05-17 19:01:23,-23.6805182,-46.7779916,355030819
962,855,2014-05-17 19:01:31,-23.544427,-46.636208,355030859
963,860,2014-05-17 19:01:33,-23.5461487,-46.6375897,3505708
964,851,2014-05-17 19:01:34,-23.545591,-46.639061,355030838
965,317,2014-05-17 19:01:37,-23.5410008,-46.634296,355030866
966,862,2014-05-17 19:01:42,-23.545579,-46.639078,355030807
967,861,2014-05-17 19:01:49,-23.541528,-46.652739,2927408
968,863,2014-05-17 19:02:23,-23.543878,-46.643174,355030880
969,351,2014-05-17 19:02:26,-23.543851,-46.643139,355030815
970,864,2014-05-17 19:02:27,-23.547018,-46.636987,355030807
971,848,2014-05-17 19:02:43,0.0,0.0,3513801
972,866,2014-05-17 19:02:44,-23.540267,-46.640050,355030845
973,865,2014-05-17 19:02:44,-23.545235,-46.636602,3170206
974,868,2014-05-17 19:03:03,-23.543537,-46.643341,3515707
975,869,2014-05-17 19:03:04,-23.541795,-46.638474,355030817
976,867,2014-05-17 19:03:33,-23.543882,-46.643169,3516408
977,870,2014-05-17 19:03:47,-23.562848,-46.677053,355030862
978,347,2014-05-17 19:03:56,-23.546096,-46.637491,355030854
979,873,2014-05-17 19:04:03,-23.544510,-46.635930,3542602
980,872,2014-05-17 19:04:03,-23.541673,-46.638484,355030811
981,213,2014-05-17 19:04:59,-23.53988435,-46.6369394,355030866
982,877,2014-05-17 19:05:00,-23.545589,-46.639178,355030819
983,878,2014-05-17 19:05:08,-23.546798,-46.637169,3549904
984,879,2014-05-17 19:05:12,-23.544244,-46.635855,355030880
985,876,2014-05-17 19:05:22,-23.543866,-46.643179,355030807
986,880,2014-05-17 19:05:24,-23.545060,-46.636388,355030869
987,881,2014-05-17 19:05:53,-23.543667,-46.643266,355030854
988,883,2014-05-17 19:06:00,-23.545308,-46.636819,3549904
989,884,2014-05-17 19:06:15,-23.543853,-46.643054,355030828
990,356,2014-05-17 19:06:16,-23.54523781,-46.63644508,355030870
991,882,2014-05-17 19:06:19,-23.545286,-46.636640,MX
992,885,2014-05-17 19:06:20,-23.541790,-46.638517,3522208
993,35,2014-05-17 19:06:34,-23.545881,-46.639132,355030860
994,886,2014-05-17 19:06:53,-23.541790,-46.638517,355030822
995,888,2014-05-17 19:07:03,-23.498875,-46.648005,3548708
996,889,2014-05-17 19:07:09,-23.544351,-46.636021,355030882
997,887,2014-05-17 19:07:12,-23.541771,-46.638502,355030877
998,893,2014-05-17 19:07:35,-23.5457999,-46.6364496,355030880
999,890,2014-05-17 19:07:35,-23.544187,-46.642826,355030866
1000,571,2014-05-17 19:07:53,-23.54530021,-46.63665201,355030812
1001,894,2014-05-17 19:07:59,-23.545235,-46.636658,LB
1002,891,2014-05-17 19:07:59,-23.543864,-46.643179,355030828
1003,895,2014-05-17 19:08:18,-23.543810,-46.643137,355030848
1004,897,2014-05-17 19:08:29,-23.545439,-46.634959,AR
1005,171,2014-05-17 19:08:36,-23.558530,-46.659720,2927408
1006,898,2014-05-17 19:08:38,-23.545140,-46.636670,355030868
1007,732,2014-05-17 19:08:53,-23.546058,-46.638214,355030826
1008,899,2014-05-17 19:08:57,-23.544184,-46.635873,355030807
1009,896,2014-05-17 19:09:10,-23.610618,-46.734957,355030854
1010,875,2014-05-17 19:09:11,-23.5482455,-46.6476368,355030807
1011,900,2014-05-17 19:09:14,-23.545095,-46.636622,355030868
1012,901,2014-05-17 19:09:39,-23.686480,-46.535979,3547809
1013,294,2014-05-17 19:09:53,-23.615947,-46.637262,355030877
1014,902,2014-05-17 19:10:04,-23.545022,-46.636817,1100122
1015,903,2014-05-17 19:10:32,-23.543820,-46.643251,4106902
1016,109,2014-05-17 19:10:36,-23.5629788,-46.6439957,355030807
1017,905,2014-05-17 19:10:44,-23.544351,-46.641299,355030812
1018,904,2014-05-17 19:10:52,-23.545622,-46.639051,355030878
1019,907,2014-05-17 19:11:30,-23.546601,-46.636962,355030836
1020,910,2014-05-17 19:11:38,-23.5886772,-46.6140339,355030829
1021,35,2014-05-17 19:11:44,-23.543535,-46.638159,355030860
1022,908,2014-05-17 19:11:47,-23.541798,-46.638535,355030812
1023,912,2014-05-17 19:11:48,-23.545210,-46.636394,3304557
1024,906,2014-05-17 19:11:50,-23.543680,-46.643265,355030873
1025,916,2014-05-17 19:12:05,-23.5886772,-46.6140339,355030829
1026,914,2014-05-17 19:12:07,-23.545868,-46.639137,2927408
1027,35,2014-05-17 19:12:08,-23.543596,-46.638171,355030860
1028,913,2014-05-17 19:12:18,-23.544093,-46.642766,355030807
1029,216,2014-05-17 19:12:26,-23.545128,-46.634509,355030890
1030,917,2014-05-17 19:12:28,-23.543893,-46.643114,355030831
1031,918,2014-05-17 19:12:41,-23.545584,-46.639013,355030845
1032,919,2014-05-17 19:12:45,-23.543819,-46.643346,355030848
1033,920,2014-05-17 19:13:05,-23.545793,-46.636798,355030807
1034,911,2014-05-17 19:13:37,-23.541943,-46.638387,355030831
1035,922,2014-05-17 19:13:43,-23.5886772,-46.6140339,355030826
1036,923,2014-05-17 19:13:49,-23.545148,-46.636702,355030880
1037,926,2014-05-17 19:14:05,-23.541794,-46.638456,3548807
1038,925,2014-05-17 19:14:06,-23.545601,-46.639400,355030854
1039,928,2014-05-17 19:14:07,-23.545841,-46.636802,3554102
1040,781,2014-05-17 19:14:22,-23.563041,-46.650465,355030813
1041,929,2014-05-17 19:14:23,-23.544542,-46.636023,355030844
1042,930,2014-05-17 19:14:28,-23.531255,-46.710437,355030848
1043,77,2014-05-17 19:14:31,-23.5456064,-46.6369403,2927408
1044,932,2014-05-17 19:14:41,-23.545525,-46.639244,3538204
1045,927,2014-05-17 19:14:41,-23.542488,-46.642705,355030845
1046,931,2014-05-17 19:14:41,-23.541884,-46.638954,355030806
1047,91,2014-05-17 19:14:48,-23.680518,-46.7779916,355030819
1048,933,2014-05-17 19:14:51,-23.544330,-46.641446,355030862
1049,934,2014-05-17 19:15:37,-23.543754,-46.643404,355030805
1050,936,2014-05-17 19:15:38,-23.545111,-46.636549,355030842
1051,938,2014-05-17 19:16:07,-23.544094,-46.642431,355030869
1052,939,2014-05-17 19:16:37,-23.544181,-46.641597,3106200
1053,940,2014-05-17 19:16:38,-23.544629,-46.635683,355030862
1054,941,2014-05-17 19:16:58,-23.541880,-46.638571,355030866
1055,942,2014-05-17 19:17:05,-23.545202,-46.636683,355030866
1056,943,2014-05-17 19:17:09,-23.545086,-46.636632,355030837
1057,944,2014-05-17 19:17:16,-23.539968,-46.640318,355030812
1058,351,2014-05-17 19:17:28,-23.543899,-46.643142,355030815
1059,312,2014-05-17 19:17:35,-23.546226,-46.710636,355030848
1060,384,2014-05-17 19:17:47,-23.5688251,-46.6475994,355030862
1061,946,2014-05-17 19:17:51,-23.541875,-46.638475,355030812
1062,947,2014-05-17 19:17:57,-23.545179,-46.636669,355030836
1063,945,2014-05-17 19:18:22,-23.543705,-46.643465,355030818
1064,949,2014-05-17 19:18:26,-23.5886772,-46.6140339,3520608
1065,169,2014-05-17 19:18:32,-23.5421695,-46.6525245,355030826
1066,948,2014-05-17 19:18:38,-23.545581,-46.639339,355030863
1067,951,2014-05-17 19:19:13,-23.542007,-46.638417,355030876
1068,950,2014-05-17 19:19:18,-23.545064,-46.636632,355030813
1069,952,2014-05-17 19:19:20,-23.545558,-46.641040,355030830
1070,549,2014-05-17 19:19:28,-23.544185,-46.643164,355030806
1071,954,2014-05-17 19:19:32,-23.545618,-46.639244,355030863
1072,955,2014-05-17 19:19:34,-23.540885,-46.639481,355030860
1073,956,2014-05-17 19:19:41,-23.544520,-46.635956,355030868
1074,953,2014-05-17 19:19:42,0.0,0.0,3534401
1075,957,2014-05-17 19:20:03,-23.547428,-46.637038,355030849
1076,958,2014-05-17 19:20:09,-23.546731,-46.636750,355030849
1077,372,2014-05-17 19:20:14,-23.547205,-46.637868,355030810
1078,962,2014-05-17 19:20:18,-23.547683,-46.640471,355030807
1079,959,2014-05-17 19:20:19,-23.543946,-46.643143,355030806
1080,472,2014-05-17 19:20:25,-23.534198,-46.637077,355030860
1081,961,2014-05-17 19:20:25,-23.542329,-46.638196,355030863
1082,963,2014-05-17 19:20:26,-23.544272,-46.642655,355030858
1083,964,2014-05-17 19:20:28,-23.545807,-46.636758,355030862
1084,960,2014-05-17 19:20:36,-23.544070,-46.643059,355030826
1085,930,2014-05-17 19:20:51,-23.531266,-46.710416,355030848
1086,967,2014-05-17 19:21:06,-23.544913,-46.639702,355030831
1087,35,2014-05-17 19:21:09,-23.541802,-46.640212,355030860
1088,968,2014-05-17 19:21:13,-23.546181,-46.636744,355030849
1089,970,2014-05-17 19:21:38,-23.545070,-46.636792,355030860
1090,965,2014-05-17 19:21:39,-23.543889,-46.643176,355030814
1091,969,2014-05-17 19:21:41,-23.545521,-46.638986,355030807
1092,966,2014-05-17 19:21:42,-23.543638,-46.643589,355030829
1093,971,2014-05-17 19:22:02,-23.539156,-46.638004,355030838
1094,263,2014-05-17 19:22:14,-23.548554,-46.646267,355030890
1095,972,2014-05-17 19:22:21,-23.628167,-46.662641,355030890
1096,973,2014-05-17 19:22:32,-23.542216,-46.638444,355030890
1097,976,2014-05-17 19:22:46,-23.545559,-46.639423,5002704
1098,978,2014-05-17 19:22:51,-23.544950,-46.636018,355030871
1099,977,2014-05-17 19:22:56,-23.5886772,-46.6140339,355030816
1100,979,2014-05-17 19:23:03,-23.547158,-46.636977,3557105
1101,372,2014-05-17 19:23:07,-23.547082,-46.638481,355030810
1102,975,2014-05-17 19:23:18,-23.543908,-46.643252,3501707
1103,980,2014-05-17 19:23:38,-23.543830,-46.643379,355030805
1104,981,2014-05-17 19:23:42,-23.547353,-46.640259,355030829
1105,982,2014-05-17 19:23:55,-23.541826,-46.638707,2304400
1106,984,2014-05-17 19:24:33,-23.545227,-46.636365,355030801
1107,983,2014-05-17 19:24:38,-23.543777,-46.643418,3541604
1108,986,2014-05-17 19:24:39,-23.544525,-46.636243,3515004
1109,985,2014-05-17 19:24:39,-23.545436,-46.639443,355030813
1110,169,2014-05-17 19:24:56,-23.5421695,-46.6525245,355030826
1111,337,2014-05-17 19:25:07,-23.546698,-46.637922,355030862
1112,992,2014-05-17 19:25:08,-23.540852,-46.639581,2304400
1113,991,2014-05-17 19:25:08,-23.5886772,-46.6140339,2910602
1114,987,2014-05-17 19:25:14,-23.541930,-46.638450,355030866
1115,993,2014-05-17 19:25:14,-23.543945,-46.642913,355030812
1116,571,2014-05-17 19:25:47,-23.54519275,-46.63662451,355030812
1117,383,2014-05-17 19:25:52,-23.5731011,-46.710225,355030812
1118,995,2014-05-17 19:26:02,-23.541556,-46.639026,355030890
1119,994,2014-05-17 19:26:05,-23.543952,-46.643238,3304557
1120,320,2014-05-17 19:26:09,-23.545340,-46.636772,355030862
1121,35,2014-05-17 19:26:12,-23.545174,-46.636457,355030860
1122,996,2014-05-17 19:26:12,-23.545183,-46.636667,355030882
1123,998,2014-05-17 19:26:15,-23.543775,-46.643384,3541604
1124,999,2014-05-17 19:26:17,-23.546735,-46.638670,3515004
1125,997,2014-05-17 19:26:25,-23.543879,-46.642829,355030812
1126,1000,2014-05-17 19:26:43,-23.620014,-46.561041,355030835
1127,356,2014-05-17 19:26:51,-23.54361605,-46.64350415,355030870
1128,1001,2014-05-17 19:26:52,-23.633131,-46.696407,355030871
1129,1002,2014-05-17 19:27:08,-23.5886772,-46.6140339,355030829
1130,1004,2014-05-17 19:27:17,-23.545643,-46.639349,3516408
1131,1005,2014-05-17 19:27:18,-23.544835,-46.653832,355030869
1132,1006,2014-05-17 19:27:21,-23.542058,-46.638410,355030828
1133,1007,2014-05-17 19:27:22,-23.545040,-46.636342,3552809
1134,1008,2014-05-17 19:27:25,-23.545109,-46.636701,355030861
1135,1003,2014-05-17 19:27:27,-23.543789,-46.643134,3547809
1136,1011,2014-05-17 19:27:52,-23.539758,-46.638076,355030877
1137,860,2014-05-17 19:27:53,-23.5482039,-46.638669,3505708
1138,1010,2014-05-17 19:27:56,-23.5886772,-46.6140339,355030869
1139,385,2014-05-17 19:28:00,0.0,0.0,355030806
1140,1013,2014-05-17 19:28:14,-23.545613,-46.639320,355030806
1141,1012,2014-05-17 19:28:19,-23.543944,-46.643216,355030829
1142,1015,2014-05-17 19:28:31,-23.543808,-46.643414,355030836
1143,1014,2014-05-17 19:28:37,-23.542120,-46.638545,355030837
1144,1017,2014-05-17 19:28:45,-23.544859,-46.636649,3549904
1145,1025,2014-05-17 19:29:08,-23.545092,-46.636392,355030876
1146,1024,2014-05-17 19:29:11,-23.543961,-46.643192,355030829
1147,1019,2014-05-17 19:29:17,-23.543873,-46.643266,355030859
1148,1020,2014-05-17 19:29:19,-23.545001,-46.636398,355030890
1149,1026,2014-05-17 19:29:21,-23.539402,-46.637948,355030870
1150,1027,2014-05-17 19:29:37,-23.545194,-46.636682,355030807
1151,1028,2014-05-17 19:29:59,-23.6545274,-46.7070934,355030871
1152,1030,2014-05-17 19:30:27,-23.545623,-46.639378,3304557
1153,1029,2014-05-17 19:30:29,-23.543854,-46.643266,355030876
1154,357,2014-05-17 19:30:48,-23.5330978,-46.6380016,3547809
1155,81,2014-05-17 19:30:48,-23.537333,-46.635764,355030804
1156,1033,2014-05-17 19:31:01,-23.547760,-46.637105,2300101
1157,1034,2014-05-17 19:31:13,-23.545516,-46.641145,4115200
1158,1035,2014-05-17 19:31:20,-23.545229,-46.636667,3548500
1159,1032,2014-05-17 19:31:39,-23.543994,-46.643212,355030890
1160,1039,2014-05-17 19:31:42,-23.540252,-46.640021,3304557
1161,1037,2014-05-17 19:31:43,-23.542153,-46.638437,355030813
1162,1038,2014-05-17 19:31:45,-23.545101,-46.636558,355030831
1163,1040,2014-05-17 19:32:05,-23.6484363,-46.6422718,355030838
1164,1036,2014-05-17 19:32:06,-23.544182,-46.642861,355030826
1165,1041,2014-05-17 19:32:34,-23.541729,-46.638494,3304557
1166,53,2014-05-17 19:32:37,-23.545115,-46.636605,3205309
1167,1043,2014-05-17 19:32:51,-23.547317,-46.637016,355030813
1168,1044,2014-05-17 19:32:54,-23.546545,-46.638356,CO
1169,1045,2014-05-17 19:33:08,-23.545485,-46.641143,355030849
1170,1042,2014-05-17 19:33:10,-23.543837,-46.643389,3534401
1171,1046,2014-05-17 19:33:35,-23.545157,-46.636424,CO
1172,1047,2014-05-17 19:33:44,-23.547698,-46.637074,355030863
1173,1048,2014-05-17 19:33:55,-23.545643,-46.639326,3524402
1174,77,2014-05-17 19:33:57,-23.5454881,-46.6369971,2927408
1175,362,2014-05-17 19:34:16,-23.443280,-46.431395,355030889
1176,1050,2014-05-17 19:34:28,-23.546925,-46.639975,3524402
1177,1051,2014-05-17 19:34:37,-23.543718,-46.643429,4115200
1178,1052,2014-05-17 19:34:41,-23.545401,-46.636527,355030827
1179,1054,2014-05-17 19:34:47,-23.546369,-46.636771,355030834
1180,1055,2014-05-17 19:34:58,-23.545965,-46.636532,355030873
1181,1053,2014-05-17 19:35:04,-23.541868,-46.638435,355030837
1182,1056,2014-05-17 19:35:17,-23.545676,-46.639348,355030829
1183,1057,2014-05-17 19:35:25,-23.545138,-46.636477,355030870
1184,1058,2014-05-17 19:35:25,-23.546054,-46.639527,355030829
1185,1059,2014-05-17 19:35:40,-23.540206,-46.640068,355030817
1186,417,2014-05-17 19:36:12,-23.512338,-46.514072,355030859
1187,1060,2014-05-17 19:36:14,-23.547136,-46.639236,355030801
1188,1061,2014-05-17 19:36:34,-23.545106,-46.636459,355030866
1189,1062,2014-05-17 19:36:39,-23.526143,-46.637025,355030809
1190,1064,2014-05-17 19:36:54,-23.541785,-46.638385,355030817
1191,1063,2014-05-17 19:36:57,-23.543816,-46.643320,355030862
1192,1000,2014-05-17 19:37:12,-23.607452,-46.540769,355030835
1193,1065,2014-05-17 19:37:22,-23.545121,-46.636512,355030812
1194,349,2014-05-17 19:37:27,-23.598244,-46.673670,355030848
1195,320,2014-05-17 19:37:29,-23.545556,-46.636239,355030862
1196,1066,2014-05-17 19:37:38,-23.543823,-46.643421,3547809
1197,116,2014-05-17 19:37:42,-23.54925429,-46.63475821,2904605
1198,1067,2014-05-17 19:37:58,-23.542081,-46.638238,3518800
1199,1069,2014-05-17 19:38:01,-23.545071,-46.636534,355030866
1200,1071,2014-05-17 19:38:11,-23.547434,-46.640330,3518800
1201,1072,2014-05-17 19:38:16,-23.543801,-46.643601,355030862
1202,1074,2014-05-17 19:38:24,-23.544903,-46.636548,3542602
1203,1073,2014-05-17 19:38:26,-23.543970,-46.643234,355030894
1204,113,2014-05-17 19:38:47,-23.487847,-46.6363834,355030870
1205,1076,2014-05-17 19:38:54,-23.541956,-46.638302,355030817
1206,1070,2014-05-17 19:38:56,-23.5482039,-46.638669,355030854
1207,1078,2014-05-17 19:38:59,-23.545076,-46.636454,CO
1208,1077,2014-05-17 19:39:02,-23.541792,-46.638398,355030848
1209,1075,2014-05-17 19:39:20,-23.543829,-46.643343,3529401
1210,1080,2014-05-17 19:39:50,-23.729339,-46.562869,3548708
1211,1081,2014-05-17 19:40:02,-23.545102,-46.636482,3548500
1212,1082,2014-05-17 19:40:08,-23.541028,-46.639196,355030848
1213,1083,2014-05-17 19:40:27,-23.545529,-46.639333,355030823
1214,1084,2014-05-17 19:40:28,-23.543851,-46.643335,355030882
1215,216,2014-05-17 19:40:44,-23.546119,-46.637152,355030890
1216,1085,2014-05-17 19:41:00,-23.541506,-46.638710,355030848
1217,1086,2014-05-17 19:41:16,-23.542033,-46.638318,3518800
1218,1087,2014-05-17 19:41:36,-23.545041,-46.636603,355030880
1219,1088,2014-05-17 19:41:39,-23.545074,-46.636547,355030871
1220,605,2014-05-17 19:41:48,-23.545666,-46.636055,355030878
1221,1089,2014-05-17 19:41:49,-23.543986,-46.643312,355030812
1222,1095,2014-05-17 19:42:06,-23.6589284,-46.7525788,355030871
1223,1096,2014-05-17 19:42:29,-23.543789,-46.643322,3538709
1224,298,2014-05-17 19:42:34,-23.6284466,-46.6392959,3509502
1225,1098,2014-05-17 19:42:42,-23.545082,-46.636555,355030871
1226,126,2014-05-17 19:42:46,-23.549612,-46.638623,355030869
1227,1097,2014-05-17 19:42:51,-23.545201,-46.636684,355030860
1228,1099,2014-05-17 19:42:53,-23.544444,-46.642820,JP
1229,1100,2014-05-17 19:43:09,-23.539780,-46.639877,355030863
1230,35,2014-05-17 19:43:18,-23.546448,-46.638406,355030860
1231,1102,2014-05-17 19:43:25,-23.541888,-46.638356,3548906
1232,1104,2014-05-17 19:43:25,-23.544862,-46.636630,2407005
1233,1101,2014-05-17 19:43:31,-23.545013,-46.636631,355030828
1234,1103,2014-05-17 19:43:32,-23.543918,-46.643298,355030880
1235,1105,2014-05-17 19:43:45,-23.547106,-46.639207,355030802
1236,875,2014-05-17 19:44:00,0.0,0.0,355030807
1237,1106,2014-05-17 19:44:01,-23.543853,-46.643367,3518800
1238,1108,2014-05-17 19:44:15,-23.545037,-46.636461,GR
1239,1109,2014-05-17 19:44:17,-23.544701,-46.642308,355030893
1240,1107,2014-05-17 19:44:20,-23.6134688,-46.6187867,355030827
1241,1110,2014-05-17 19:44:22,-23.533690,-46.646409,355030869
1242,1112,2014-05-17 19:44:28,-23.545007,-46.636628,355030828
1243,1113,2014-05-17 19:44:37,-23.541076,-46.639238,2933307
1244,121,2014-05-17 19:44:37,-23.541305,-46.638601,355030869
1245,1111,2014-05-17 19:44:45,-23.544183,-46.641746,355030854
1246,1115,2014-05-17 19:44:53,-23.545007,-46.636628,355030828
1247,1114,2014-05-17 19:44:56,-23.542307,-46.638571,3524303
1248,1118,2014-05-17 19:45:11,-23.5391595,-46.6356731,355030826
1249,1117,2014-05-17 19:45:21,-23.545061,-46.636625,3537602
1250,113,2014-05-17 19:45:28,-23.4684384,-46.6607877,355030870
1251,1119,2014-05-17 19:45:39,-23.544750,-46.636380,355030828
1252,1120,2014-05-17 19:45:41,-23.546461,-46.638329,2911709
1253,1122,2014-05-17 19:45:59,-23.544035,-46.642384,355030812
1254,1062,2014-05-17 19:46:01,-23.526149,-46.637018,355030809
1255,1123,2014-05-17 19:46:31,-23.543858,-46.643464,355030817
1256,77,2014-05-17 19:46:54,-23.5452601,-46.6363715,2927408
1257,1127,2014-05-17 19:47:01,-23.540464,-46.632949,355030838
1258,1124,2014-05-17 19:47:05,-23.541945,-46.638292,355030821
1259,1126,2014-05-17 19:47:07,-23.543881,-46.643163,5300108
1260,1125,2014-05-17 19:47:10,-23.545911,-46.639022,355030839
1261,1132,2014-05-17 19:47:26,-23.546705,-46.638659,355030866
1262,1131,2014-05-17 19:47:26,-23.547084,-46.639173,355030885
1263,1130,2014-05-17 19:47:28,-23.545001,-46.636667,355030877
1264,1133,2014-05-17 19:47:45,-23.545148,-46.636626,355030869
1265,1129,2014-05-17 19:47:46,-23.543703,-46.643406,355030811
1266,240,2014-05-17 19:47:46,-23.540203,-46.681289,355030862
1267,1134,2014-05-17 19:47:57,-23.553255,-46.6144721,355030853
1268,1135,2014-05-17 19:48:03,-23.547777,-46.640524,355030812
1269,349,2014-05-17 19:48:03,-23.598090,-46.673458,355030848
1270,114,2014-05-17 19:48:29,-23.609999,-46.684286,355030862
1271,216,2014-05-17 19:48:33,-23.545130,-46.634513,355030890
1272,1136,2014-05-17 19:48:36,-23.545561,-46.637142,3528502
1273,875,2014-05-17 19:49:06,-23.5441496,-46.6435506,355030807
1274,1139,2014-05-17 19:49:37,-23.545369,-46.636810,3518800
1275,1141,2014-05-17 19:49:50,-23.545191,-46.636864,355030862
1276,1140,2014-05-17 19:50:02,-23.538258,-46.700540,355030848
1277,1144,2014-05-17 19:50:14,-23.545128,-46.636463,3518800
1278,1142,2014-05-17 19:50:18,-23.544977,-46.636661,355030878
1279,1145,2014-05-17 19:50:24,-23.543749,-46.643394,3518800
1280,1146,2014-05-17 19:50:32,-23.545189,-46.636679,355030826
1281,1143,2014-05-17 19:50:37,-23.544100,-46.642454,EC
1282,1147,2014-05-17 19:50:38,-23.545110,-46.636508,3518800
1283,1149,2014-05-17 19:50:42,-23.547509,-46.640266,355030826
1284,357,2014-05-17 19:50:45,-23.5505958,-46.6332338,3547809
1285,1107,2014-05-17 19:51:01,-23.6130827,-46.618804,
1286,1148,2014-05-17 19:51:04,-23.546097,-46.638785,355030842
1287,68,2014-05-17 19:51:23,-23.5735569,-46.7343495,3522109
1288,264,2014-05-17 19:51:39,-23.540420,-46.645103,355030866
1289,1152,2014-05-17 19:51:44,-23.545185,-46.636653,355030826
1290,1151,2014-05-17 19:51:47,-23.543885,-46.643379,3510401
1291,1153,2014-05-17 19:51:49,-23.547082,-46.639148,355030826
1292,1154,2014-05-17 19:51:59,-23.545156,-46.636547,3523909
1293,1156,2014-05-17 19:52:20,-23.547412,-46.640168,355030826
1294,1157,2014-05-17 19:52:34,-23.545015,-46.636616,355030834
1295,1155,2014-05-17 19:52:44,-23.545989,-46.638870,355030812
1296,1158,2014-05-17 19:52:45,-23.545209,-46.636721,355030862
1297,291,2014-05-17 19:52:50,-23.6066003,-46.676777,355030819
1298,1160,2014-05-17 19:52:53,-23.543894,-46.643337,2111300
1299,1161,2014-05-17 19:53:06,-23.545227,-46.636911,355030862
1300,1162,2014-05-17 19:53:08,-23.545944,-46.637607,3523909
1301,528,2014-05-17 19:53:37,-23.600407,-46.628967,355030890
